customer_id,age,job,marital,education,default,balance,housing,loan,contact_id
14061,28,student,single,tertiary,no,836,yes,no,43826
14062,53,management,married,tertiary,no,4,no,no,1192
14063,29,blue-collar,single,secondary,no,-15,yes,no,22394
14064,53,blue-collar,married,secondary,no,-76,no,no,8556
14065,83,retired,divorced,primary,no,2619,no,no,21383
14066,23,blue-collar,single,primary,no,3198,yes,no,25667
14067,38,blue-collar,single,unknown,no,10,yes,no,14910
14068,54,blue-collar,married,primary,no,532,no,no,13366
14069,32,technician,married,unknown,no,1879,no,no,661
14070,30,management,married,tertiary,no,131,yes,no,7128
14071,44,technician,married,secondary,no,1879,yes,no,29629
14072,36,services,married,secondary,no,184,yes,no,10723
14073,53,housemaid,divorced,primary,no,2253,yes,no,14223
14074,45,housemaid,married,secondary,no,1623,no,no,43059
14075,46,management,divorced,tertiary,no,4629,no,no,12132
14076,41,technician,single,tertiary,no,1646,yes,no,41795
14077,26,technician,single,tertiary,no,75,yes,yes,13514
14078,33,management,single,tertiary,no,47,no,no,15387
14079,39,blue-collar,divorced,primary,no,1317,yes,no,5228
14080,50,services,divorced,secondary,no,81,no,no,33806
14081,60,management,divorced,tertiary,yes,20,no,yes,22146
14082,44,management,married,tertiary,no,3091,yes,no,35226
14083,27,services,married,secondary,no,472,yes,no,9497
14084,57,housemaid,divorced,tertiary,no,3767,no,no,33959
14085,37,blue-collar,single,secondary,no,847,no,no,22174
14086,34,management,single,tertiary,no,417,yes,no,7955
14087,36,blue-collar,married,secondary,no,2095,yes,no,14593
14088,58,self-employed,married,secondary,no,9994,no,no,30473
14089,47,blue-collar,single,primary,no,159,yes,no,8808
14090,53,blue-collar,divorced,primary,no,1815,yes,no,21052
14091,39,blue-collar,divorced,secondary,no,226,yes,no,3542
14092,59,admin.,married,secondary,no,1575,yes,no,5649
14093,30,technician,married,secondary,no,398,yes,no,41181
14094,48,technician,married,secondary,no,335,no,no,30414
14095,39,blue-collar,married,secondary,no,750,yes,yes,27850
14096,52,management,married,tertiary,no,583,no,no,27521
14097,49,entrepreneur,divorced,tertiary,no,1342,yes,yes,44431
14098,57,retired,married,secondary,no,1749,no,no,32985
14099,59,blue-collar,married,primary,no,754,no,no,10192
14100,31,self-employed,single,tertiary,no,2589,no,no,4248
14101,35,blue-collar,married,secondary,no,63,yes,no,32490
14102,38,technician,single,tertiary,no,1314,yes,yes,30796
14103,32,technician,single,tertiary,no,720,no,no,13939
14104,29,entrepreneur,single,tertiary,no,219,yes,no,11748
14105,54,admin.,divorced,secondary,no,-437,yes,yes,31057
14106,42,technician,single,secondary,no,0,no,no,28788
14107,47,blue-collar,married,secondary,no,273,yes,no,858
14108,54,admin.,married,secondary,no,0,no,no,20611
14109,25,technician,single,tertiary,no,777,yes,no,21266
14110,45,admin.,divorced,secondary,no,440,no,no,1025
14111,34,technician,married,secondary,no,550,no,yes,28578
14112,50,management,married,tertiary,no,1597,no,no,24446
14113,37,technician,divorced,secondary,no,-230,yes,yes,38475
14114,38,admin.,single,secondary,no,100,yes,no,17166
14115,57,management,single,secondary,no,137,yes,no,3292
14116,55,management,married,tertiary,no,563,yes,no,31786
14117,49,blue-collar,divorced,primary,no,-9,yes,yes,26797
14118,37,management,married,tertiary,no,561,no,no,6838
14119,40,admin.,single,secondary,no,-1,no,no,5520
14120,47,entrepreneur,married,unknown,no,1481,yes,no,35408
14121,39,blue-collar,married,secondary,no,8152,no,no,8292
14122,51,blue-collar,married,primary,no,844,yes,no,24581
14123,37,admin.,single,secondary,no,124,yes,no,21880
14124,37,admin.,single,secondary,no,0,no,no,7131
14125,60,management,married,tertiary,no,13546,no,no,17809
14126,40,services,married,secondary,no,111,yes,no,42989
14127,34,management,married,tertiary,no,1240,yes,no,4926
14128,40,self-employed,married,primary,no,422,yes,no,28530
14129,41,technician,married,secondary,no,3,yes,yes,37847
14130,36,technician,married,secondary,no,15485,no,no,20046
14131,39,management,single,secondary,no,835,yes,no,29091
14132,52,retired,married,tertiary,no,2269,no,no,2365
14133,23,student,single,unknown,no,854,yes,no,35956
14134,50,housemaid,married,secondary,no,388,no,no,3303
14135,44,services,married,secondary,no,191,yes,yes,38773
14136,42,technician,single,secondary,no,690,yes,no,19076
14137,38,technician,single,secondary,no,2079,yes,yes,15526
14138,47,services,married,primary,no,6,no,no,4278
14139,40,management,divorced,tertiary,no,390,no,no,44655
14140,56,unemployed,married,primary,no,3391,no,no,873
14141,55,technician,divorced,secondary,no,225,no,yes,24090
14142,42,technician,married,secondary,no,33,no,no,21348
14143,37,services,single,secondary,no,2,yes,no,36572
14144,58,blue-collar,married,secondary,no,584,no,no,11956
14145,30,blue-collar,married,secondary,no,3,yes,yes,29891
14146,31,management,married,tertiary,no,1032,no,no,3926
14147,39,technician,married,secondary,no,564,no,no,17956
14148,57,self-employed,married,tertiary,yes,-3313,yes,yes,15285
14149,49,admin.,married,secondary,no,0,no,no,40147
14150,60,retired,divorced,primary,no,-137,yes,no,24718
14151,38,admin.,single,secondary,no,0,no,no,16822
14152,27,management,single,secondary,no,924,yes,no,2104
14153,42,unknown,single,unknown,no,942,no,no,9230
14154,39,housemaid,married,secondary,no,0,yes,no,16731
14155,47,unknown,married,unknown,no,8,no,no,1642
14156,56,management,divorced,tertiary,no,321,no,no,23334
14157,48,technician,married,secondary,no,425,yes,no,29359
14158,58,unknown,divorced,secondary,no,3111,yes,no,15820
14159,58,management,married,tertiary,no,1602,no,no,21255
14160,55,retired,married,secondary,no,241,yes,no,36309
14161,37,technician,married,secondary,no,2707,yes,no,35131
14162,56,retired,married,primary,no,122,no,yes,16251
14163,38,blue-collar,married,secondary,no,4336,yes,no,15128
14164,44,blue-collar,married,primary,no,-101,yes,no,42545
14165,37,unemployed,married,secondary,no,1978,no,no,21130
14166,38,technician,married,secondary,no,1097,no,yes,37987
14167,42,self-employed,married,tertiary,no,83,yes,no,30545
14168,33,entrepreneur,married,secondary,no,135,yes,no,28548
14169,35,blue-collar,married,secondary,no,314,yes,no,39007
14170,31,technician,single,tertiary,no,438,yes,no,43503
14171,33,housemaid,divorced,secondary,no,-18,yes,no,29716
14172,46,admin.,married,unknown,no,-1092,yes,no,31690
14173,45,services,married,secondary,no,88,yes,no,39545
14174,22,student,single,unknown,no,47,no,no,1844
14175,39,technician,married,secondary,no,447,no,no,3048
14176,32,self-employed,single,secondary,no,-616,yes,no,20628
14177,33,management,single,tertiary,no,541,yes,yes,3672
14178,35,services,married,secondary,no,0,yes,no,15310
14179,52,services,divorced,secondary,no,0,yes,no,24267
14180,47,housemaid,divorced,secondary,no,26,no,no,5252
14181,33,technician,single,secondary,no,235,yes,no,7156
14182,50,entrepreneur,married,tertiary,no,2410,no,no,18147
14183,27,blue-collar,single,primary,no,540,no,no,15210
14184,32,services,married,secondary,no,1844,yes,yes,15496
14185,31,admin.,married,secondary,no,0,yes,no,34830
14186,58,entrepreneur,married,tertiary,no,146,yes,no,25690
14187,34,unemployed,married,tertiary,no,0,no,no,27912
14188,49,admin.,married,secondary,no,0,no,no,18617
14189,56,services,married,secondary,no,2658,yes,no,31256
14190,62,management,married,tertiary,no,2785,no,no,2611
14191,32,management,married,tertiary,no,820,yes,no,34209
14192,40,technician,married,secondary,no,96,yes,yes,11915
14193,50,management,married,tertiary,yes,-143,yes,no,831
14194,49,management,married,secondary,no,338,no,no,39899
14195,34,technician,married,secondary,no,0,no,no,6153
14196,47,management,married,tertiary,no,7708,yes,no,19593
14197,30,services,married,secondary,no,475,no,no,35514
14198,33,blue-collar,divorced,secondary,no,126,yes,no,15762
14199,32,blue-collar,single,secondary,no,623,yes,no,31947
14200,29,housemaid,married,primary,no,0,yes,no,25384
14201,47,entrepreneur,married,secondary,no,0,no,no,906
14202,45,management,married,unknown,no,9051,yes,no,44243
14203,46,entrepreneur,married,secondary,no,294,yes,no,8932
14204,47,technician,married,secondary,no,321,yes,yes,29832
14205,44,blue-collar,divorced,secondary,no,-1,no,yes,27581
14206,34,management,married,tertiary,no,1495,yes,no,13232
14207,27,student,single,tertiary,no,5291,no,no,2637
14208,53,management,married,tertiary,no,1348,no,yes,20878
14209,30,self-employed,single,secondary,no,299,yes,no,23765
14210,32,management,single,tertiary,no,264,yes,no,13450
14211,30,technician,married,secondary,no,66,no,yes,31439
14212,30,technician,single,tertiary,no,1,no,no,14243
14213,48,blue-collar,single,primary,no,1080,yes,no,24827
14214,55,management,married,secondary,no,11655,no,no,11680
14215,37,technician,single,secondary,no,5436,yes,no,26571
14216,29,housemaid,single,secondary,no,718,yes,no,2540
14217,40,unemployed,divorced,secondary,no,262,yes,no,2430
14218,63,retired,married,primary,no,1084,no,no,27205
14219,53,technician,divorced,primary,no,7290,yes,no,34509
14220,29,admin.,married,secondary,no,-211,yes,no,13002
14221,59,retired,divorced,primary,no,1534,yes,no,37756
14222,51,blue-collar,married,secondary,no,955,no,yes,15052
14223,43,admin.,single,secondary,no,1707,yes,no,5348
14224,53,services,divorced,primary,no,778,yes,no,28863
14225,31,services,married,secondary,no,0,yes,no,27150
14226,34,blue-collar,single,secondary,no,0,yes,no,34356
14227,31,management,single,tertiary,no,165,no,yes,24565
14228,47,services,divorced,primary,no,91,yes,no,37175
14229,33,technician,married,secondary,no,277,no,no,1680
14230,54,retired,single,secondary,no,515,yes,no,45057
14231,46,blue-collar,married,secondary,no,6085,yes,yes,2954
14232,39,retired,single,primary,no,-79,no,no,15280
14233,75,retired,divorced,primary,no,852,no,no,43215
14234,33,admin.,single,secondary,no,607,no,no,29958
14235,38,entrepreneur,married,secondary,no,8,no,no,37390
14236,28,management,married,tertiary,no,1918,no,no,7762
14237,48,services,married,secondary,no,440,yes,no,21221
14238,44,technician,divorced,secondary,no,2179,no,no,35747
14239,60,blue-collar,married,primary,no,11,no,no,24627
14240,33,technician,married,secondary,no,177,yes,yes,23811
14241,29,entrepreneur,single,tertiary,no,430,no,yes,25364
14242,31,student,single,tertiary,no,2030,yes,no,23190
14243,43,blue-collar,divorced,primary,no,49,yes,no,15449
14244,32,technician,married,secondary,no,14,no,no,44489
14245,42,services,married,tertiary,no,412,yes,no,23453
14246,39,admin.,single,secondary,no,548,yes,no,8518
14247,38,services,married,secondary,no,293,no,no,32511
14248,38,blue-collar,married,secondary,no,638,yes,no,36230
14249,37,technician,married,secondary,no,177,yes,no,17391
14250,32,technician,single,secondary,no,14,yes,yes,33716
14251,54,retired,married,primary,no,117,no,no,25984
14252,55,retired,married,primary,no,173,no,no,8544
14253,33,services,married,secondary,no,404,yes,no,36654
14254,51,management,married,secondary,no,2216,yes,yes,2129
14255,66,housemaid,married,primary,no,1230,no,no,20814
14256,57,unknown,single,secondary,no,316,no,no,25569
14257,42,technician,married,tertiary,no,446,no,no,7157
14258,31,entrepreneur,single,tertiary,no,46,yes,no,4494
14259,30,technician,single,tertiary,no,-522,yes,no,24714
14260,31,services,single,secondary,no,13,no,yes,26831
14261,29,management,married,tertiary,no,581,yes,yes,33997
14262,43,blue-collar,married,primary,no,445,yes,no,1261
14263,28,management,married,tertiary,no,3694,no,yes,16890
14264,43,entrepreneur,married,primary,no,629,yes,no,8582
14265,42,services,married,secondary,no,59,no,no,27630
14266,52,housemaid,married,primary,no,0,no,yes,2168
14267,42,admin.,single,secondary,no,734,yes,no,13810
14268,35,blue-collar,married,primary,no,162,yes,no,15819
14269,31,blue-collar,married,secondary,no,295,yes,yes,14686
14270,40,admin.,single,secondary,no,2040,yes,no,4581
14271,37,blue-collar,married,secondary,no,417,no,no,525
14272,41,management,married,tertiary,no,-608,yes,no,43299
14273,37,technician,married,secondary,no,135,yes,no,25398
14274,30,management,divorced,tertiary,no,726,yes,no,43309
14275,71,retired,divorced,secondary,no,3104,no,no,24674
14276,27,technician,single,secondary,no,3933,no,no,14737
14277,39,entrepreneur,married,tertiary,no,338,yes,no,29778
14278,56,blue-collar,married,primary,no,409,yes,no,39053
14279,31,management,single,tertiary,no,533,no,no,14351
14280,50,blue-collar,married,primary,no,370,yes,no,36090
14281,32,blue-collar,married,primary,no,1877,yes,no,11892
14282,57,housemaid,married,primary,no,501,yes,yes,1819
14283,39,management,married,tertiary,no,399,no,no,8438
14284,51,services,married,secondary,no,0,no,no,19310
14285,39,blue-collar,married,secondary,no,1403,yes,yes,11271
14286,34,admin.,divorced,secondary,no,1268,yes,no,33381
14287,34,services,single,secondary,no,194,yes,yes,5694
14288,43,technician,married,tertiary,no,2331,yes,no,7934
14289,53,blue-collar,single,secondary,no,1442,no,no,5592
14290,33,entrepreneur,married,secondary,no,-118,yes,yes,16705
14291,35,management,married,tertiary,no,2793,no,no,38520
14292,52,blue-collar,married,secondary,no,305,no,no,43491
14293,40,blue-collar,married,primary,no,3705,yes,no,16257
14294,38,blue-collar,divorced,secondary,no,-138,yes,no,6863
14295,33,blue-collar,single,secondary,no,213,yes,no,30260
14296,56,admin.,divorced,secondary,no,1026,yes,no,21196
14297,30,admin.,married,secondary,no,312,yes,no,98
14298,59,blue-collar,married,primary,no,616,no,no,15186
14299,32,entrepreneur,married,primary,no,795,no,no,18389
14300,65,technician,married,secondary,no,2303,no,no,33523
14301,38,technician,married,secondary,no,0,yes,yes,34949
14302,30,management,single,secondary,no,161,yes,no,16390
14303,38,technician,married,primary,no,217,yes,no,43736
14304,42,management,married,tertiary,no,9261,yes,no,25192
14305,26,student,single,unknown,no,598,no,no,15597
14306,39,technician,married,tertiary,no,3911,yes,no,31914
14307,53,technician,married,primary,no,6181,no,no,24259
14308,48,entrepreneur,married,unknown,no,2550,yes,no,16704
14309,26,unemployed,single,secondary,no,622,no,no,38021
14310,43,management,married,tertiary,no,2083,no,no,2093
14311,25,services,married,secondary,no,-282,yes,yes,35742
14312,78,retired,divorced,primary,no,2787,no,no,41806
14313,59,retired,married,primary,no,5521,yes,yes,25550
14314,31,admin.,divorced,secondary,no,2980,no,no,18119
14315,46,services,married,secondary,no,375,no,no,20012
14316,63,retired,married,primary,no,48,no,no,22486
14317,61,retired,married,secondary,no,286,no,no,42374
14318,40,blue-collar,married,primary,no,14,yes,no,11891
14319,33,blue-collar,married,secondary,no,2254,yes,no,8822
14320,42,admin.,married,secondary,no,679,yes,no,14627
14321,43,services,married,secondary,no,122,yes,no,13192
14322,51,management,divorced,tertiary,no,1267,yes,no,25849
14323,53,blue-collar,married,primary,no,273,yes,no,11649
14324,26,blue-collar,single,secondary,no,184,no,no,40498
14325,46,management,divorced,tertiary,no,302,no,no,39907
14326,33,management,married,tertiary,no,71,no,no,31337
14327,46,management,divorced,secondary,no,10,yes,no,39336
14328,46,technician,married,secondary,no,2527,yes,yes,38217
14329,40,management,married,tertiary,no,5,yes,no,24024
14330,45,housemaid,married,tertiary,no,143,no,no,22628
14331,57,unknown,married,secondary,no,2,no,no,42257
14332,58,retired,divorced,unknown,no,5920,yes,no,14040
14333,31,technician,single,secondary,no,1771,yes,no,1026
14334,52,technician,married,secondary,no,195,yes,no,44326
14335,60,unknown,married,unknown,no,652,no,no,31655
14336,60,retired,married,tertiary,no,872,no,no,12766
14337,57,technician,married,primary,no,4442,no,no,44898
14338,60,retired,married,secondary,no,2537,yes,yes,23253
14339,44,blue-collar,married,secondary,no,268,no,no,16762
14340,48,blue-collar,single,secondary,no,-552,no,yes,22626
14341,29,entrepreneur,single,tertiary,no,54,no,no,34114
14342,58,retired,married,primary,no,91,no,yes,20842
14343,34,blue-collar,married,secondary,no,1207,yes,no,10271
14344,57,blue-collar,single,primary,no,739,yes,no,29622
14345,54,housemaid,married,primary,no,3304,no,yes,2069
14346,34,technician,married,secondary,no,1246,no,no,25394
14347,50,management,married,tertiary,no,5794,no,no,41301
14348,32,technician,single,tertiary,no,1855,no,no,6834
14349,40,admin.,married,secondary,no,35,no,no,28477
14350,29,entrepreneur,married,secondary,no,178,yes,no,18511
